Year,Country,Total Emissions
1916,SHN,0
1916,SUR,0
1916,SLB,0
1916,MNG,0
1916,SLV,0
1916,SOM,0
1916,SPM,0
1916,SRB,0
1916,SSD,0
1916,STP,0
1916,MOZ,0
1916,ABW,0
1916,MNE,0
1916,BTN,0
1916,CAF,0
1916,CIV,0
1916,CMR,0
1916,COD,0
1916,COG,0
1916,COK,0
1916,COL,0
1916,COM,0
1916,CPV,0
1916,CRI,0
1916,CUB,0
1916,CUW,0
1916,CXR,0
1916,CYP,0
1916,DJI,0
1916,DMA,0
1916,DOM,0
1916,ECU,0
1916,ERI,0
1916,BWA,0
1916,BRN,0
1916,FJI,0
1916,BRB,0
1916,AFG,0
1916,AGO,0
1916,AIA,0
1916,ALB,0
1916,AND,0
1916,ARE,0
1916,ATA,0
1916,ATG,0
1916,BDI,0
1916,BEN,0
1916,BES,0
1916,BFA,0
1916,BGD,0
1916,BHR,0
1916,BHS,0
1916,BIH,0
1916,BLZ,0
1916,BMU,0
1916,BOL,0
1916,ETH,0
1916,FRO,0
1916,MMR,0
1916,KEN,0
1916,KIR,0
1916,KNA,0
1916,KWT,0
1916,LAO,0
1916,LBN,0
1916,LBR,0
1916,LCA,0
1916,LIE,0
1916,LKA,0
1916,LSO,0
1916,LUX,0
1916,MAC,0
1916,MAR,0
1916,MDG,0
1916,MDV,0
1916,MHL,0
1916,MKD,0
1916,MLI,0
1916,MLT,0
1916,KHM,0
1916,JOR,0
1916,FSM,0
1916,JAM,0
1916,GAB,0
1916,GHA,0
1916,GIN,0
1916,GLP,0
1916,GMB,0
1916,GNB,0
1916,GNQ,0
1916,GRD,0
1916,GRL,0
1916,GTM,0
1916,GUF,0
1916,GUY,0
1916,HKG,0
1916,HND,0
1916,HRV,0
1916,HTI,0
1916,IRQ,0
1916,ISL,0
1916,ISR,0
1916,LBY,0
1917,OWID_WRL,3527725678
1917,USA,1670970570
1917,DEU,524578544
1917,GBR,501169248
1917,FRA,121604496
1917,POL,120882688
1917,CAN,85242960
1917,JPN,67483552
1917,RUS,60992215
1917,CZE,42653640
1917,BEL,36247952
1917,IND,35064951
1917,MEX,26131648
1917,AF,25343888
1917,ZAF,23339680
1917,AUS,20760224
1917,CHN,19851552
1917,UKR,19353752
1917,ITA,16121600
1917,ESP,15850464
1917,SVK,13717000
1917,HUN,11717472
1917,NLD,8654368
1917,DNK,7434256
1917,IDN,7137472
1917,SWE,6903629
1917,KAZ,6621436
1917,CHE,6107888
1917,NZL,4616640
1917,CHL,4026736
1917,NOR,3495456
1917,AUT,3451488
1917,IRN,2799296
1917,BLR,2773241
1917,UZB,2712247
1917,ROU,2513504
1917,BRA,2498848
1917,ARG,2231376
1917,PER,2004208
1917,TWN,1799024
1917,VNM,1736736
1917,PRT,1656128
1917,AZE,1325899
1917,ZWE,1322704
1917,BGR,1139504
1917,MDA,1072633
1917,LTU,1036570
1917,EST,1005416
1917,TKM,844520
1917,LVA,664476
1917,MYS,652192
1917,KGZ,586245
1917,TTO,527616
1917,EGY,421360
1917,GEO,410341
1917,TUR,392048
1917,TJK,340408
1917,IRL,256480
1917,ARM,229177
1917,NGA,223504
1917,FIN,120912
1917,GRC,91600
1917,VEN,80608
1917,TUN,29312
1917,ECU,25648
1917,PHL,10992
1917,DZA,7328
1917,MWI,0
1917,MUS,0
1917,PNG,0
1917,MTQ,0
1917,MSR,0
1917,PLW,0
1917,MRT,0
1917,PRI,0
1917,MYT,0
1917,NAM,0
1917,NCL,0
1917,PAN,0
1917,NIC,0
1917,PAK,0
1917,OWID_KOS,0
1917,OMN,0
1917,NER,0
1917,NRU,0
1917,NPL,0
1917,NIU,0
1917,SLV,0
1917,PRK,0
1917,PRY,0
1917,SYC,0
1917,SYR,0
1917,TCA,0
1917,TCD,0
1917,TGO,0
1917,THA,0
1917,TLS,0
1917,TON,0
1917,TUV,0
1917,TZA,0
1917,UGA,0
1917,URY,0
1917,VCT,0
1917,VGB,0
1917,VUT,0
1917,WLF,0
1917,WSM,0
1917,YEM,0
1917,ZMB,0
1917,SXM,0
1917,SWZ,0
1917,SVN,0
1917,SGP,0
1917,PSE,0
1917,PYF,0
1917,QAT,0
1917,REU,0
1917,RWA,0
1917,SAU,0
1917,SDN,0
1917,SEN,0
1917,SHN,0
1917,SUR,0
1917,SLB,0
1917,SLE,0
1917,MNG,0
1917,SOM,0
1917,SPM,0
1917,SRB,0
1917,SSD,0
1917,STP,0
1917,MOZ,0
1917,ABW,0
1917,MNE,0
1917,BTN,0
1917,CAF,0
1917,CIV,0
1917,CMR,0
1917,COD,0
1917,COG,0
1917,COK,0
1917,COL,0
1917,COM,0
1917,CPV,0
1917,CRI,0
1917,CUB,0
1917,CUW,0
1917,CXR,0
1917,CYP,0
1917,DJI,0
1917,DMA,0
1917,DOM,0
1917,ERI,0
1917,ETH,0
1917,BWA,0
1917,BRN,0
1917,FRO,0
1917,BRB,0
1917,AFG,0
1917,AGO,0
1917,AIA,0
1917,ALB,0
1917,AND,0
1917,ARE,0
1917,ATA,0
1917,ATG,0
1917,BDI,0
1917,BEN,0
1917,BES,0
1917,BFA,0
1917,BGD,0
1917,BHR,0
1917,BHS,0
1917,BIH,0
1917,BLZ,0
1917,BMU,0
1917,BOL,0
1917,FJI,0
1917,FSM,0
1917,MMR,0
1917,KHM,0
1917,KNA,0
1917,KOR,0
1917,KWT,0
1917,LAO,0
1917,LBN,0
1917,LBR,0
1917,LCA,0
1917,LIE,0
1917,LKA,0
1917,LSO,0
1917,LUX,0
1917,MAC,0
1917,MAR,0
1917,MDG,0
1917,MDV,0
1917,MHL,0
1917,MKD,0
1917,MLI,0
1917,MLT,0
1917,KIR,0
1917,KEN,0
1917,GAB,0
1917,JOR,0
1917,GHA,0
1917,GIN,0
1917,GLP,0
1917,GMB,0
1917,GNB,0
1917,GNQ,0
1917,GRD,0
1917,GRL,0
1917,GTM,0
1917,GUF,0
1917,GUY,0
1917,HKG,0
1917,HND,0
1917,HRV,0
1917,HTI,0
1917,IRQ,0
1917,ISL,0
1917,ISR,0
1917,JAM,0
1917,LBY,0
1918,OWID_WRL,3479185579
1918,USA,1747718076
1918,DEU,503422608
1918,GBR,466848560
1918,FRA,108450736
1918,POL,101525776
1918,CAN,89518848
1918,JPN,71543264
1918,IND,39410722
1918,CZE,36365798
1918,BEL,33723456
1918,MEX,30642032
1918,AF,24724672
1918,RUS,24324010
1918,AUS,22940304
1918,ZAF,22222160
1918,CHN,21042352
1918,ITA,18979520
1918,ESP,16733488
1918,NLD,14527760
1918,SVK,11694890
1918,HUN,10651248
1918,DNK,8676352
1918,SWE,8115357
1918,UKR,7718376
1918,IDN,7130144
1918,CHE,5745152
1918,NZL,4543360
1918,NOR,4451760
1918,CHL,3968112
1918,IRN,3447824
1918,AUT,3337904
1918,ROU,3187680
1918,KAZ,2640663
1918,ARG,2520832
1918,BRA,2322976
1918,TWN,2143440
1918,PER,1945584
1918,VNM,1689104
1918,BGR,1421632
1918,ZWE,1179808
1918,BLR,1105983
1918,PRT,1095536
1918,UZB,1081658
1918,EGY,864704
1918,TTO,769440
1918,MYS,670512
1918,AZE,528775
1918,PRK,472077
1918,TUR,458000
1918,MDA,427772
1918,LTU,413390
1918,EST,400965
1918,NGA,399376
1918,TKM,336799
1918,LVA,264997
1918,IRL,245488
1918,KGZ,233798
1918,VEN,216176
1918,GEO,163646
1918,TJK,135756
1918,GRC,124576
1918,ARM,91397
1918,FIN,73280
1918,TUN,40304
1918,PHL,29312
1918,KOR,26227
1918,ECU,25648
1918,DZA,18320
1918,NAM,0
1918,PAK,0
1918,PRI,0
1918,MSR,0
1918,MTQ,0
1918,MUS,0
1918,NER,0
1918,MWI,0
1918,NPL,0
1918,OWID_KOS,0
1918,OMN,0
1918,NRU,0
1918,PNG,0
1918,PLW,0
1918,NIU,0
1918,PAN,0
1918,NCL,0
1918,MYT,0
1918,NIC,0
1918,SLV,0
1918,PRY,0
1918,TZA,0
1918,SYR,0
1918,TCA,0
1918,TCD,0
1918,TGO,0
1918,THA,0
1918,TLS,0
1918,TON,0
1918,TUV,0
1918,UGA,0
1918,SXM,0
1918,URY,0
1918,VCT,0
1918,VGB,0
1918,VUT,0
1918,WLF,0
1918,WSM,0
1918,YEM,0
1918,ZMB,0
1918,SYC,0
1918,SWZ,0
1918,PSE,0
1918,SHN,0
1918,PYF,0
1918,QAT,0
1918,REU,0
1918,RWA,0
1918,SAU,0
1918,SDN,0
1918,SEN,0
1918,SGP,0
1918,SLB,0
1918,SVN,0
1918,SLE,0
1918,MOZ,0
1918,SOM,0
1918,SPM,0
1918,SRB,0
1918,SSD,0
1918,STP,0
1918,SUR,0
1918,MRT,0
1918,ABW,0
1918,MNG,0
1918,BTN,0
1918,CAF,0
1918,CIV,0
1918,CMR,0
1918,COD,0
1918,COG,0
1918,COK,0
1918,COL,0
1918,COM,0
1918,CPV,0
1918,CRI,0
1918,CUB,0
1918,CUW,0
1918,CXR,0
1918,CYP,0
1918,DJI,0
1918,DMA,0
1918,DOM,0
1918,ERI,0
1918,ETH,0
1918,BWA,0
1918,BRN,0
1918,FRO,0
1918,BRB,0
1918,AFG,0
1918,AGO,0
1918,AIA,0
1918,ALB,0
1918,AND,0
1918,ARE,0
1918,ATA,0
1918,ATG,0
1918,BDI,0
1918,BEN,0
1918,BES,0
1918,BFA,0
1918,BGD,0
1918,BHR,0
1918,BHS,0
1918,BIH,0
1918,BLZ,0
1918,BMU,0
1918,BOL,0
1918,FJI,0
1918,FSM,0
1918,MNE,0
1918,KHM,0
1918,KNA,0
1918,KWT,0
1918,LAO,0
1918,LBN,0
1918,LBR,0
1918,LCA,0
1918,LIE,0
1918,LKA,0
1918,LSO,0
1918,LUX,0
1918,MAC,0
1918,MAR,0
1918,MDG,0
1918,MDV,0
1918,MHL,0
1918,MKD,0
1918,MLI,0
1918,MLT,0
1918,MMR,0
1918,KIR,0
1918,KEN,0
1918,GAB,0
1918,JOR,0
1918,GHA,0
1918,GIN,0
1918,GLP,0
1918,GMB,0
1918,GNB,0
1918,GNQ,0
1918,GRD,0
1918,GRL,0
1918,GTM,0
1918,GUF,0
1918,GUY,0
1918,HKG,0
1918,HND,0
1918,HRV,0
1918,HTI,0
1918,IRQ,0
1918,ISL,0
1918,ISR,0
1918,JAM,0
1918,LBY,0
1919,OWID_WRL,3014874203
1919,USA,1479158809
1919,GBR,456131360
1919,DEU,387427696
1919,FRA,116141472
1919,JPN,79193696
1919,CAN,76090288
1919,BEL,44869344
1919,IND,43030891
1919,MEX,41084432
1919,CZE,34355795
1919,AF,25442816
1919,CHN,24255680
1919,ZAF,23138160
1919,NLD,21980336
1919,AUS,21738512
1919,RUS,20776340
1919,ITA,18609456
1919,ESP,15927408
1919,SVK,11048493
1919,DNK,8236672
1919,SWE,7797207
1919,IDN,7635776
1919,UKR,6592647
1919,NOR,5290816
1919,HUN,4755872
1919,ROU,4664272
1919,CHE,4605648
1919,IRN,4319856
1919,NZL,4129328
1919,CHL,3883840
1919,ARG,3726288
1919,BRA,3070432
1919,AUT,3015472
1919,TWN,2909216
1919,POL,2729680
1919,KAZ,2255521
1919,PRT,2158096
1919,PER,1982224
1919,VNM,1766048
1919,SRB,1304295
1919,ZWE,1227440
1919,BLR,944675
1919,TUR,937984
1919,UZB,923898
1919,BGR,835392
1919,MYS,769440
1919,EGY,688832
1919,TTO,648528
1919,PRK,558856
1919,HRV,488187
1919,AZE,451653
1919,BIH,449101
1919,SVN,372025
1919,NGA,370064
1919,MDA,365381
1919,LTU,353097
1919,EST,342484
1919,MKD,328231
1919,TKM,287677
1919,IRL,249152
1919,FIN,238160
1919,LVA,226347
1919,VEN,212512
1919,KGZ,199698
1919,GEO,139778
1919,TJK,115956
1919,GRC,106256
1919,ARM,78067
1919,PHL,58624
1919,MNE,44321
1919,KOR,31048
1919,ECU,25648
1919,DZA,18320
1919,PLW,0
1919,PNG,0
1919,VGB,0
1919,PAN,0
1919,PAK,0
1919,MUS,0
1919,OWID_KOS,0
1919,NIU,0
1919,MYT,0
1919,NAM,0
1919,ZMB,0
1919,NCL,0
1919,NER,0
1919,NIC,0
1919,VCT,0
1919,OMN,0
1919,WSM,0
1919,MWI,0
1919,NPL,0
1919,NRU,0
1919,WLF,0
1919,VUT,0
1919,YEM,0
1919,TGO,0
1919,PRI,0
1919,URY,0
1919,MSR,0
1919,SOM,0
1919,SPM,0
1919,TUN,0
1919,SSD,0
1919,TON,0
1919,STP,0
1919,SUR,0
1919,TLS,0
1919,THA,0
1919,SWZ,0
1919,SXM,0
1919,SYC,0
1919,SYR,0
1919,TCA,0
1919,SLV,0
1919,SLE,0
1919,SLB,0
1919,REU,0
1919,UGA,0
1919,TCD,0
1919,PRY,0
1919,PSE,0
1919,PYF,0
1919,QAT,0
1919,TZA,0
1919,SHN,0
1919,TUV,0
1919,RWA,0
1919,SAU,0
1919,SDN,0
1919,SEN,0
1919,SGP,0
1919,MTQ,0
1919,ABW,0
1919,MRT,0
1919,FRO,0
1919,CAF,0
1919,CIV,0
1919,CMR,0
1919,COD,0
1919,COG,0
1919,COK,0
1919,COL,0
1919,COM,0
1919,CPV,0
1919,CRI,0
1919,CUB,0
1919,CUW,0
1919,CXR,0
1919,CYP,0
1919,DJI,0
1919,DMA,0
1919,DOM,0
1919,ERI,0
1919,ETH,0
1919,BWA,0
1919,BTN,0
1919,BRN,0
1919,BDI,0
1919,AFG,0
1919,AGO,0
1919,AIA,0
1919,ALB,0
1919,AND,0
1919,ARE,0
1919,ATA,0
1919,ATG,0
1919,BEN,0
1919,BRB,0
1919,BES,0
1919,BFA,0
1919,BGD,0
1919,BHR,0
1919,BHS,0
1919,BLZ,0
1919,BMU,0
1919,BOL,0
1919,FJI,0
1919,FSM,0
1919,MOZ,0
1919,GAB,0
1919,KNA,0
1919,KWT,0
1919,LAO,0
1919,LBN,0
1919,LBR,0
1919,LCA,0
1919,LIE,0
1919,LKA,0
1919,LSO,0
1919,LUX,0
1919,MAC,0
1919,MAR,0
1919,MDG,0
1919,MDV,0
1919,MHL,0
1919,MLI,0
1919,MLT,0
1919,MMR,0
1919,MNG,0
1919,KIR,0
1919,KHM,0
1919,KEN,0
1919,GTM,0
1919,GHA,0
1919,GIN,0
1919,GLP,0
1919,GMB,0
1919,GNB,0
1919,GNQ,0
1919,GRD,0
1919,GRL,0
1919,GUF,0
1919,JOR,0
1919,GUY,0
1919,HKG,0
1919,HND,0
1919,HTI,0
1919,IRQ,0
1919,ISL,0
1919,ISR,0
1919,JAM,0
1919,LBY,0
1920,OWID_WRL,3507597636
1920,USA,1738245691
1920,GBR,470750720
1920,DEU,429208288
1920,FRA,151777536
1920,CAN,84378256
1920,POL,76379744
1920,MEX,76236848
1920,JPN,74280272
1920,BEL,55154192
1920,IND,34912536
1920,CZE,34073009
1920,AF,28051584
1920,CHN,26769184
1920,AUS,25732272
1920,ZAF,25666320
1920,NLD,22170864
1920,RUS,18945500
1920,ITA,17869328
1920,AUT,14527760
1920,ESP,14055104
1920,SVK,10957551
1920,SWE,10542065
1920,IDN,8262320
1920,CHE,7232736
1920,DNK,7192432
1920,UKR,6011694
1920,ARG,5891712
1920,HUN,5587600
1920,ROU,5485008
1920,IRN,5437376
1920,NOR,5301808
1920,BRA,3645680
1920,NZL,3557744
1920,TWN,3044784
1920,CHL,2780976
1920,PER,2147104
1920,PRT,2103136
1920,KAZ,2056761
1920,VNM,1857648
1920,SRB,1731592
1920,TUR,1403312
1920,ZWE,1388656
1920,MYS,1110192
1920,BGR,1099200
1920,TTO,868368
1920,BLR,861429
1920,UZB,842482
1920,PRK,725472
1920,GRC,677840
1920,HRV,648120
1920,BIH,596230
1920,SVN,493903
1920,NGA,487312
1920,EGY,454336
1920,MKD,435762
1920,AZE,411853
1920,MDA,333183
1920,LTU,321981
1920,EST,312304
1920,IRL,293120
1920,FIN,274800
1920,TKM,262326
1920,PRI,208848
1920,LVA,206401
1920,KGZ,182100
1920,VEN,150224
1920,GEO,127461
1920,TJK,105738
1920,PHL,102592
1920,ARM,71187
1920,MNE,58842
1920,KOR,40304
1920,TUN,29312
1920,ECU,25648
1920,DZA,21984
1920,COD,3664
1920,MYT,0
1920,NAM,0
1920,VGB,0
1920,PLW,0
1920,NCL,0
1920,MWI,0
1920,MUS,0
1920,ZMB,0
1920,NIC,0
1920,PAN,0
1920,NIU,0
1920,OWID_KOS,0
1920,OMN,0
1920,VUT,0
1920,WLF,0
1920,NRU,0
1920,NPL,0
1920,WSM,0
1920,PNG,0
1920,YEM,0
1920,NER,0
1920,PAK,0
1920,TGO,0
1920,VCT,0
1920,TLS,0
1920,SOM,0
1920,MSR,0
1920,SPM,0
1920,TON,0
1920,SSD,0
1920,STP,0
1920,SUR,0
1920,SLE,0
1920,THA,0
1920,SWZ,0
1920,SXM,0
1920,SYC,0
1920,SYR,0
1920,TCA,0
1920,SLV,0
1920,SLB,0
1920,URY,0
1920,REU,0
1920,UGA,0
1920,TCD,0
1920,PRY,0
1920,PSE,0
1920,PYF,0
1920,QAT,0
1920,TZA,0
1920,SHN,0
1920,TUV,0
1920,RWA,0
1920,SAU,0
1920,SDN,0
1920,SEN,0
1920,SGP,0
1920,MTQ,0
1920,ABW,0
1920,MRT,0
1920,MOZ,0
1920,CAF,0
1920,CIV,0
1920,CMR,0
1920,COG,0
1920,COK,0
1920,COL,0
1920,COM,0
1920,CPV,0
1920,CRI,0
1920,CUB,0
1920,CUW,0
1920,CXR,0
1920,CYP,0
1920,DJI,0
1920,DMA,0
1920,DOM,0
1920,ERI,0
1920,ETH,0
1920,FJI,0
1920,BWA,0
1920,BTN,0
1920,BRN,0
1920,BDI,0
1920,AFG,0
1920,AGO,0
1920,AIA,0
1920,ALB,0
1920,AND,0
1920,ARE,0
1920,ATA,0
1920,ATG,0
1920,BEN,0
1920,BRB,0
1920,BES,0
1920,BFA,0
1920,BGD,0
1920,BHR,0
1920,BHS,0
1920,BLZ,0
1920,BMU,0
1920,BOL,0
1920,FRO,0
1920,FSM,0
1920,GAB,0
1920,LUX,0
1920,KWT,0
1920,LAO,0
1920,LBN,0
1920,LBR,0
1920,LCA,0
1920,LIE,0
1920,LKA,0
1920,LSO,0
1920,MAC,0
1920,KIR,0
1920,MAR,0
1920,MDG,0
1920,MDV,0
1920,MHL,0
1920,MLI,0
1920,MLT,0
1920,MMR,0
1920,MNG,0
1920,KNA,0
1920,KHM,0
1920,GHA,0
1920,GUF,0
1920,GIN,0
1920,GLP,0
1920,GMB,0
1920,GNB,0
1920,GNQ,0
1920,GRD,0
1920,GRL,0
1920,GTM,0
1920,GUY,0
1920,KEN,0
1920,HKG,0
1920,HND,0
1920,HTI,0
1920,IRQ,0
1920,ISL,0
1920,ISR,0
1920,JAM,0
1920,JOR,0
1920,LBY,0
1921,OWID_WRL,3076038222
1921,USA,1423668567
1921,DEU,473179952
1921,GBR,319804912
1921,FRA,137909296
1921,MEX,90288288
1921,CAN,80483424
1921,POL,74947120
1921,JPN,66809376
1921,BEL,50533888
1921,IND,37553406
1921,CZE,32722841
1921,AF,27985632
1921,ZAF,25413504
1921,CHN,25288928
1921,NLD,23233424
1921,AUS,23152816
1921,ITA,21881408
1921,RUS,20546087
1921,AUT,19338592
1921,ESP,14846528
1921,SVK,10523351
1921,HUN,9236944
1921,IDN,8756960
1921,IRN,7254720
1921,DNK,6793056
1921,UKR,6519584
1921,SWE,6133385
1921,ROU,5917360
1921,ARG,5539968
1921,CHE,4466416
1921,NZL,3499120
1921,NOR,3374544
1921,CHL,3334240
1921,BRA,2890896
1921,TWN,2755328
1921,PER,2447552
1921,VNM,2443888
1921,KAZ,2230524
1921,PRT,2147104
1921,SRB,1843617
1921,MYS,1414304
1921,ZWE,1384992
1921,BGR,1366672
1921,TTO,1000272
1921,BLR,934205
1921,UZB,913658
1921,TUR,842720
1921,PRK,781011
1921,GRC,743792
1921,HRV,690050
1921,BIH,634803
1921,NGA,571584
1921,EGY,560592
1921,SVN,525856
1921,MKD,463954
1921,AZE,446648
1921,MDA,361332
1921,LTU,349183
1921,EST,338688
1921,TKM,284489
1921,FIN,282128
1921,IRL,238160
1921,LVA,223838
1921,KGZ,197485
1921,VEN,161216
1921,GEO,138229
1921,TJK,114671
1921,ARM,77201
1921,PHL,69616
1921,MNE,62648
1921,KOR,43389
1921,COL,29312
1921,DZA,25648
1921,ECU,25648
1921,TUN,21984
1921,COD,7328
1921,VUT,0
1921,OMN,0
1921,MWI,0
1921,PNG,0
1921,ZMB,0
1921,MYT,0
1921,NAM,0
1921,PLW,0
1921,NCL,0
1921,NER,0
1921,YEM,0
1921,NIC,0
1921,NIU,0
1921,WSM,0
1921,WLF,0
1921,PAN,0
1921,PAK,0
1921,VCT,0
1921,VGB,0
1921,OWID_KOS,0
1921,NPL,0
1921,NRU,0
1921,TGO,0
1921,TZA,0
1921,PRI,0
1921,TLS,0
1921,SPM,0
1921,MTQ,0
1921,SSD,0
1921,TON,0
1921,STP,0
1921,SUR,0
1921,THA,0
1921,URY,0
1921,SWZ,0
1921,SXM,0
1921,SYC,0
1921,SYR,0
1921,TCA,0
1921,TCD,0
1921,SOM,0
1921,SLV,0
1921,SLE,0
1921,SLB,0
1921,SHN,0
1921,SGP,0
1921,SEN,0
1921,SDN,0
1921,SAU,0
1921,RWA,0
1921,TUV,0
1921,REU,0
1921,QAT,0
1921,PYF,0
1921,PSE,0
1921,UGA,0
1921,PRY,0
1921,MUS,0
1921,ABW,0
1921,MSR,0
1921,MRT,0
1921,CAF,0
1921,CIV,0
1921,CMR,0
1921,COG,0
1921,COK,0
1921,COM,0
1921,CPV,0
1921,CRI,0
1921,CUB,0
1921,CUW,0
1921,CXR,0
1921,CYP,0
1921,DJI,0
1921,DMA,0
1921,DOM,0
1921,ERI,0
1921,ETH,0
1921,FJI,0
1921,FRO,0
1921,BWA,0
1921,BTN,0
1921,BRN,0
1921,BDI,0
1921,AFG,0
1921,AGO,0
1921,AIA,0
1921,ALB,0
1921,AND,0
1921,ARE,0
1921,ATA,0
1921,ATG,0
1921,BEN,0
1921,BRB,0
1921,BES,0
1921,BFA,0
1921,BGD,0
1921,BHR,0
1921,BHS,0
1921,BLZ,0
1921,BMU,0
1921,BOL,0
1921,FSM,0
1921,GAB,0
1921,GHA,0
1921,MAC,0
1921,LAO,0
1921,LBN,0
1921,LBR,0
1921,LCA,0
1921,LIE,0
1921,LKA,0
1921,LSO,0
1921,LUX,0
1921,MAR,0
1921,KNA,0
1921,MDG,0
1921,MDV,0
1921,MHL,0
1921,MLI,0
1921,MLT,0
1921,MMR,0
1921,MNG,0
1921,MOZ,0
1921,KWT,0
1921,KIR,0
1921,GIN,0
1921,GUY,0
1921,GLP,0
1921,GMB,0
1921,GNB,0
1921,GNQ,0
1921,GRD,0
1921,GRL,0
1921,GTM,0
1921,GUF,0
1921,HKG,0
1921,KHM,0
1921,HND,0
1921,HTI,0
1921,IRQ,0
1921,ISL,0
1921,ISR,0
1921,JAM,0
1921,JOR,0
1921,KEN,0
1921,LBY,0
1922,OWID_WRL,3226445037
1922,USA,1435758240
1922,DEU,455460848
1922,GBR,428222672
1922,FRA,163150592
1922,MEX,85550736
1922,POL,71770432
1922,JPN,71429680
1922,CAN,69209296
1922,BEL,55908976
1922,IND,36950533
1922,CZE,29204644
1922,NLD,27271152
1922,CHN,26633616
1922,ITA,25699296
1922,RUS,25057240
1922,AUS,24343616
1922,AF,23969888
1922,ZAF,21786144
1922,AUT,18587472
1922,ESP,14941792
1922,HUN,11010320
1922,SWE,10126600
1922,DNK,9650976
1922,SVK,9391932
1922,IRN,9225952
1922,IDN,8298960
1922,UKR,7951041
1922,ARG,7298688
1922,ROU,7141136
1922,NOR,6481616
1922,CHE,6151856
1922,BRA,3781248
1922,TWN,3572400
1922,NZL,3561408
1922,PRT,2960512
1922,PER,2953184
1922,CHL,2755328
1922,KAZ,2720264
1922,SRB,2679006
1922,VNM,2627088
1922,MYS,2004208
1922,BGR,1509568
1922,ZWE,1242096
1922,BLR,1139322
1922,UZB,1114264
1922,TUR,1011264
1922,HRV,1002729
1922,TTO,981952
1922,BIH,922448
1922,PRK,798366
1922,SVN,764134
1922,FIN,710816
1922,GRC,677840
1922,MKD,674183
1922,AZE,544715
1922,EGY,531280
1922,MDA,440667
1922,LTU,425851
1922,EST,413052
1922,TKM,346952
1922,NGA,304112
1922,LVA,272985
1922,KGZ,240845
1922,VEN,205184
1922,GEO,168579
1922,COL,142896
1922,TJK,139849
1922,ARM,94152
1922,MNE,91036
1922,COD,80608
1922,PHL,76944
1922,KOR,44354
1922,ECU,25648
1922,DZA,25648
1922,PAN,0
1922,NAM,0
1922,NIC,0
1922,MYT,0
1922,ZMB,0
1922,MWI,0
1922,MUS,0
1922,VCT,0
1922,PLW,0
1922,VGB,0
1922,PAK,0
1922,NIU,0
1922,OWID_KOS,0
1922,OMN,0
1922,NCL,0
1922,VUT,0
1922,NRU,0
1922,NPL,0
1922,WLF,0
1922,YEM,0
1922,WSM,0
1922,NER,0
1922,PNG,0
1922,TUV,0
1922,URY,0
1922,PRI,0
1922,SOM,0
1922,SPM,0
1922,MSR,0
1922,TON,0
1922,SSD,0
1922,TLS,0
1922,STP,0
1922,SUR,0
1922,THA,0
1922,TGO,0
1922,SWZ,0
1922,SXM,0
1922,SYC,0
1922,SYR,0
1922,TCA,0
1922,SLV,0
1922,SLE,0
1922,SLB,0
1922,QAT,0
1922,UGA,0
1922,PRY,0
1922,TZA,0
1922,TCD,0
1922,PSE,0
1922,PYF,0
1922,REU,0
1922,SHN,0
1922,TUN,0
1922,RWA,0
1922,SAU,0
1922,SDN,0
1922,SEN,0
1922,SGP,0
1922,MTQ,0
1922,ABW,0
1922,MRT,0
1922,MOZ,0
1922,CAF,0
1922,CIV,0
1922,CMR,0
1922,COG,0
1922,COK,0
1922,COM,0
1922,CPV,0
1922,CRI,0
1922,CUB,0
1922,CUW,0
1922,CXR,0
1922,CYP,0
1922,DJI,0
1922,DMA,0
1922,DOM,0
1922,ERI,0
1922,ETH,0
1922,FJI,0
1922,FRO,0
1922,BWA,0
1922,BTN,0
1922,BRN,0
1922,BDI,0
1922,AFG,0
1922,AGO,0
1922,AIA,0
1922,ALB,0
1922,AND,0
1922,ARE,0
1922,ATA,0
1922,ATG,0
1922,BEN,0
1922,BRB,0
1922,BES,0
1922,BFA,0
1922,BGD,0
1922,BHR,0
1922,BHS,0
1922,BLZ,0
1922,BMU,0
1922,BOL,0
1922,FSM,0
1922,GAB,0
1922,GHA,0
1922,LUX,0
1922,KWT,0
1922,LAO,0
1922,LBN,0
1922,LBR,0
1922,LCA,0
1922,LIE,0
1922,LKA,0
1922,LSO,0
1922,MAC,0
1922,KIR,0
1922,MAR,0
1922,MDG,0
1922,MDV,0
1922,MHL,0
1922,MLI,0
1922,MLT,0
1922,MMR,0
1922,MNG,0
1922,KNA,0
1922,KHM,0
1922,GIN,0
1922,GUY,0
1922,GLP,0
1922,GMB,0
1922,GNB,0
1922,GNQ,0
1922,GRD,0
1922,GRL,0
1922,GTM,0
1922,GUF,0
1922,HKG,0
1922,KEN,0
1922,HND,0
1922,HTI,0
1922,IRL,0
1922,IRQ,0
1922,ISL,0
1922,ISR,0
1922,JAM,0
1922,JOR,0
1922,LBY,0
1923,OWID_WRL,3661080742
1923,USA,1896735721
1923,GBR,454892928
1923,DEU,331929088
1923,FRA,184189280
1923,CAN,92981328
1923,JPN,75907088
1923,MEX,72037904
1923,BEL,71884016
1923,POL,52549088
1923,IND,38020655
1923,CHN,32151600
1923,CZE,30868094
1923,AF,29044528
1923,RUS,27679431
1923,NLD,27197872
1923,ITA,26824144
1923,ZAF,26443088
1923,AUS,24849248
1923,AUT,17777728
1923,ESP,17213472
1923,SWE,12294173
